"ITTER107","Territorio","TIPO_DATO_CENS_POP","Tipo dato","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"055026","Penna in Teverina","RESPOP_AV","popolazione residente","2021","2021",1029,,
"043035","Penna San Giovanni","RESPOP_AV","popolazione residente","2021","2021",971,,
"067033","Penna Sant'Andrea","RESPOP_AV","popolazione residente","2021","2021",1635,,
"099024","Pennabilli","RESPOP_AV","popolazione residente","2021","2021",2629,,
"069063","Pennadomo","RESPOP_AV","popolazione residente","2021","2021",218,,
"069064","Pennapiedimonte","RESPOP_AV","popolazione residente","2021","2021",425,,
"068027","Penne","RESPOP_AV","popolazione residente","2021","2021",11368,,
"079092","Pentone","RESPOP_AV","popolazione residente","2021","2021",1934,,
"069065","Perano","RESPOP_AV","popolazione residente","2021","2021",1518,,
"025037","Perarolo di Cadore","RESPOP_AV","popolazione residente","2021","2021",373,,
"021063","Perca/Percha","RESPOP_AV","popolazione residente","2021","2021",1656,,
"058076","Percile","RESPOP_AV","popolazione residente","2021","2021",215,,
"091072","Perdasdefogu","RESPOP_AV","popolazione residente","2021","2021",1763,,
"065091","Perdifumo","RESPOP_AV","popolazione residente","2021","2021",1758,,
"066067","Pereto","RESPOP_AV","popolazione residente","2021","2021",638,,
"090056","Perfugas","RESPOP_AV","popolazione residente","2021","2021",2272,,
"022139","Pergine Valsugana","RESPOP_AV","popolazione residente","2021","2021",21483,,
"041043","Pergola","RESPOP_AV","popolazione residente","2021","2021",5830,,
"008040","Perinaldo","RESPOP_AV","popolazione residente","2021","2021",845,,
"065092","Perito","RESPOP_AV","popolazione residente","2021","2021",829,,
"097067","Perledo","RESPOP_AV","popolazione residente","2021","2021",864,,
"004161","Perletto","RESPOP_AV","popolazione residente","2021","2021",260,,
"004162","Perlo","RESPOP_AV","popolazione residente","2021","2021",108,,
"007048","Perloz","RESPOP_AV","popolazione residente","2021","2021",458,,
"028061","Pernumia","RESPOP_AV","popolazione residente","2021","2021",3766,,
"015170","Pero","RESPOP_AV","popolazione residente","2021","2021",11477,,
"001184","Perosa Argentina","RESPOP_AV","popolazione residente","2021","2021",3094,,
"001185","Perosa Canavese","RESPOP_AV","popolazione residente","2021","2021",525,,
"001186","Perrero","RESPOP_AV","popolazione residente","2021","2021",583,,
"019068","Persico Dosimo","RESPOP_AV","popolazione residente","2021","2021",3279,,
"002091","Pertengo","RESPOP_AV","popolazione residente","2021","2021",305,,
"017139","Pertica Alta","RESPOP_AV","popolazione residente","2021","2021",557,,
"017140","Pertica Bassa","RESPOP_AV","popolazione residente","2021","2021",576,,
"065093","Pertosa","RESPOP_AV","popolazione residente","2021","2021",652,,
"001187","Pertusio","RESPOP_AV","popolazione residente","2021","2021",752,,
"046022","Pescaglia","RESPOP_AV","popolazione residente","2021","2021",3306,,
"023058","Pescantina","RESPOP_AV","popolazione residente","2021","2021",17426,,
"019069","Pescarolo ed Uniti","RESPOP_AV","popolazione residente","2021","2021",1516,,
"066068","Pescasseroli","RESPOP_AV","popolazione residente","2021","2021",2076,,
"097068","Pescate","RESPOP_AV","popolazione residente","2021","2021",2149,,
"094031","Pesche","RESPOP_AV","popolazione residente","2021","2021",1517,,
"071038","Peschici","RESPOP_AV","popolazione residente","2021","2021",4305,,
"015171","Peschiera Borromeo","RESPOP_AV","popolazione residente","2021","2021",24084,,
"023059","Peschiera del Garda","RESPOP_AV","popolazione residente","2021","2021",10911,,
"047012","Pescia","RESPOP_AV","popolazione residente","2021","2021",19223,,
"066069","Pescina","RESPOP_AV","popolazione residente","2021","2021",3762,,
"062050","Pesco Sannita","RESPOP_AV","popolazione residente","2021","2021",1869,,
"066070","Pescocostanzo","RESPOP_AV","popolazione residente","2021","2021",1091,,
"094032","Pescolanciano","RESPOP_AV","popolazione residente","2021","2021",810,,
"076058","Pescopagano","RESPOP_AV","popolazione residente","2021","2021",1702,,
"094033","Pescopennataro","RESPOP_AV","popolazione residente","2021","2021",233,,
"057049","Pescorocchiano","RESPOP_AV","popolazione residente","2021","2021",1928,,
"068029","Pescosansonesco","RESPOP_AV","popolazione residente","2021","2021",471,,
"060049","Pescosolido","RESPOP_AV","popolazione residente","2021","2021",1462,,
"015172","Pessano con Bornago","RESPOP_AV","popolazione residente","2021","2021",8983,,
"019070","Pessina Cremonese","RESPOP_AV","popolazione residente","2021","2021",573,,
"001188","Pessinetto","RESPOP_AV","popolazione residente","2021","2021",608,,
"070051","Petacciato","RESPOP_AV","popolazione residente","2021","2021",3494,,
"101017","Petilia Policastro","RESPOP_AV","popolazione residente","2021","2021",8714,,
"065094","Petina","RESPOP_AV","popolazione residente","2021","2021",1037,,
"082055","Petralia Soprana","RESPOP_AV","popolazione residente","2021","2021",2992,,
"082056","Petralia Sottana","RESPOP_AV","popolazione residente","2021","2021",2492,,
"057050","Petrella Salto","RESPOP_AV","popolazione residente","2021","2021",1036,,
"070052","Petrella Tifernina","RESPOP_AV","popolazione residente","2021","2021",1044,,
"041045","Petriano","RESPOP_AV","popolazione residente","2021","2021",2726,,
"043036","Petriolo","RESPOP_AV","popolazione residente","2021","2021",1843,,
"109031","Petritoli","RESPOP_AV","popolazione residente","2021","2021",2156,,
"079094","Petrizzi","RESPOP_AV","popolazione residente","2021","2021",1028,,
"079095","Petronà","RESPOP_AV","popolazione residente","2021","2021",2404,,
"081024","Petrosino","RESPOP_AV","popolazione residente","2021","2021",7962,,
"064071","Petruro Irpino","RESPOP_AV","popolazione residente","2021","2021",298,,
"003116","Pettenasco","RESPOP_AV","popolazione residente","2021","2021",1341,,
"096042","Pettinengo","RESPOP_AV","popolazione residente","2021","2021",1470,,
"083067","Pettineo","RESPOP_AV","popolazione residente","2021","2021",1235,,
"094034","Pettoranello del Molise","RESPOP_AV","popolazione residente","2021","2021",449,,
"066071","Pettorano sul Gizio","RESPOP_AV","popolazione residente","2021","2021",1324,,
"029035","Pettorazza Grimani","RESPOP_AV","popolazione residente","2021","2021",1483,,
"004163","Peveragno","RESPOP_AV","popolazione residente","2021","2021",5494,,
"002093","Pezzana","RESPOP_AV","popolazione residente","2021","2021",1271,,
"017141","Pezzaze","RESPOP_AV","popolazione residente","2021","2021",1448,,
"004164","Pezzolo Valle Uzzone","RESPOP_AV","popolazione residente","2021","2021",310,,
"028062","Piacenza d'Adige","RESPOP_AV","popolazione residente","2021","2021",1231,,
"065095","Piaggine","RESPOP_AV","popolazione residente","2021","2021",1180,,
"017142","Pian Camuno","RESPOP_AV","popolazione residente","2021","2021",4733,,
"009048","Piana Crixia","RESPOP_AV","popolazione residente","2021","2021",760,,
"082057","Piana degli Albanesi","RESPOP_AV","popolazione residente","2021","2021",5703,,
"061056","Piana di Monte Verna","RESPOP_AV","popolazione residente","2021","2021",2095,,
"052020","Piancastagnaio","RESPOP_AV","popolazione residente","2021","2021",3968,,
"017206","Piancogno","RESPOP_AV","popolazione residente","2021","2021",4742,,
"041047","Piandimeleto","RESPOP_AV","popolazione residente","2021","2021",2061,,
"078097","Piane Crati","RESPOP_AV","popolazione residente","2021","2021",1378,,
"068030","Pianella","RESPOP_AV","popolazione residente","2021","2021",8524,,
"013183","Pianello del Lario","RESPOP_AV","popolazione residente","2021","2021",1047,,
"033033","Pianello Val Tidone","RESPOP_AV","popolazione residente","2021","2021",2183,,
"019072","Pianengo","RESPOP_AV","popolazione residente","2021","2021",2528,,
"001189","Pianezza","RESPOP_AV","popolazione residente","2021","2021",15449,,
"024077","Pianezze","RESPOP_AV","popolazione residente","2021","2021",2163,,
"004165","Pianfei","RESPOP_AV","popolazione residente","2021","2021",2100,,
"016162","Pianico","RESPOP_AV","popolazione residente","2021","2021",1436,,
"027028","Pianiga","RESPOP_AV","popolazione residente","2021","2021",12237,,
"063053","Piano di Sorrento","RESPOP_AV","popolazione residente","2021","2021",12486,,
"079096","Pianopoli","RESPOP_AV","popolazione residente","2021","2021",2539,,
"037047","Pianoro","RESPOP_AV","popolazione residente","2021","2021",17586,,
"056043","Piansano","RESPOP_AV","popolazione residente","2021","2021",1886,,
"014048","Piantedo","RESPOP_AV","popolazione residente","2021","2021",1415,,
"016163","Piario","RESPOP_AV","popolazione residente","2021","2021",1006,,
"004166","Piasco","RESPOP_AV","popolazione residente","2021","2021",2696,,
"014049","Piateda","RESPOP_AV","popolazione residente","2021","2021",2073,,
"096043","Piatto","RESPOP_AV","popolazione residente","2021","2021",478,,
"046023","Piazza al Serchio","RESPOP_AV","popolazione residente","2021","2021",2144,,
"086014","Piazza Armerina","RESPOP_AV","popolazione residente","2021","2021",20733,,
"016164","Piazza Brembana","RESPOP_AV","popolazione residente","2021","2021",1195,,
"016165","Piazzatorre","RESPOP_AV","popolazione residente","2021","2021",389,,
"028063","Piazzola sul Brenta","RESPOP_AV","popolazione residente","2021","2021",11093,,
"016166","Piazzolo","RESPOP_AV","popolazione residente","2021","2021",87,,
"068031","Picciano","RESPOP_AV","popolazione residente","2021","2021",1287,,
"076059","Picerno","RESPOP_AV","popolazione residente","2021","2021",5664,,
"060050","Picinisco","RESPOP_AV","popolazione residente","2021","2021",1130,,
"060051","Pico","RESPOP_AV","popolazione residente","2021","2021",2650,,
"005084","Piea","RESPOP_AV","popolazione residente","2021","2021",522,,
"096044","Piedicavallo","RESPOP_AV","popolazione residente","2021","2021",174,,
"087035","Piedimonte Etneo","RESPOP_AV","popolazione residente","2021","2021",3926,,
"061057","Piedimonte Matese","RESPOP_AV","popolazione residente","2021","2021",10308,,
"060052","Piedimonte San Germano","RESPOP_AV","popolazione residente","2021","2021",6310,,
"103053","Piedimulera","RESPOP_AV","popolazione residente","2021","2021",1465,,
"054040","Piegaro","RESPOP_AV","popolazione residente","2021","2021",3389,,
"052021","Pienza","RESPOP_AV","popolazione residente","2021","2021",2007,,
"019073","Pieranica","RESPOP_AV","popolazione residente","2021","2021",1120,,
"018111","Pietra de' Giorgi","RESPOP_AV","popolazione residente","2021","2021",755,,
"009049","Pietra Ligure","RESPOP_AV","popolazione residente","2021","2021",8326,,
"006129","Pietra Marazzi","RESPOP_AV","popolazione residente","2021","2021",867,,
"094035","Pietrabbondante","RESPOP_AV","popolazione residente","2021","2021",635,,
"008041","Pietrabruna","RESPOP_AV","popolazione residente","2021","2021",453,,
"067034","Pietracamela","RESPOP_AV","popolazione residente","2021","2021",222,,
"070053","Pietracatella","RESPOP_AV","popolazione residente","2021","2021",1249,,
"070054","Pietracupa","RESPOP_AV","popolazione residente","2021","2021",207,,
"064072","Pietradefusi","RESPOP_AV","popolazione residente","2021","2021",1965,,
"069103","Pietraferrazzana","RESPOP_AV","popolazione residente","2021","2021",130,,
"078098","Pietrafitta","RESPOP_AV","popolazione residente","2021","2021",1166,,
"076060","Pietragalla","RESPOP_AV","popolazione residente","2021","2021",3863,,
"054041","Pietralunga","RESPOP_AV","popolazione residente","2021","2021",1990,,
"061058","Pietramelara","RESPOP_AV","popolazione residente","2021","2021",4515,,
"071039","Pietramontecorvino","RESPOP_AV","popolazione residente","2021","2021",2511,,
"068032","Pietranico","RESPOP_AV","popolazione residente","2021","2021",435,,
"078099","Pietrapaola","RESPOP_AV","popolazione residente","2021","2021",1021,,
"076061","Pietrapertosa","RESPOP_AV","popolazione residente","2021","2021",924,,
"086015","Pietraperzia","RESPOP_AV","popolazione residente","2021","2021",6387,,
"004167","Pietraporzio","RESPOP_AV","popolazione residente","2021","2021",73,,
"062051","Pietraroja","RESPOP_AV","popolazione residente","2021","2021",512,,
"041048","Pietrarubbia","RESPOP_AV","popolazione residente","2021","2021",602,,
"046024","Pietrasanta","RESPOP_AV","popolazione residente","2021","2021",23066,,
"064073","Pietrastornina","RESPOP_AV","popolazione residente","2021","2021",1455,,
"061059","Pietravairano","RESPOP_AV","popolazione residente","2021","2021",2833,,
"062052","Pietrelcina","RESPOP_AV","popolazione residente","2021","2021",2897,,
"047013","Pieve a Nievole","RESPOP_AV","popolazione residente","2021","2021",9120,,
"018112","Pieve Albignola","RESPOP_AV","popolazione residente","2021","2021",836,,
"018113","Pieve del Cairo","RESPOP_AV","popolazione residente","2021","2021",1761,,
"025039","Pieve di Cadore","RESPOP_AV","popolazione residente","2021","2021",3681,,
"037048","Pieve di Cento","RESPOP_AV","popolazione residente","2021","2021",7153,,
"026057","Pieve di Soligo","RESPOP_AV","popolazione residente","2021","2021",11680,,
"008042","Pieve di Teco","RESPOP_AV","popolazione residente","2021","2021",1322,,
"019074","Pieve d'Olmi","RESPOP_AV","popolazione residente","2021","2021",1233,,
"015173","Pieve Emanuele","RESPOP_AV","popolazione residente","2021","2021",15671,,
"098045","Pieve Fissiraga","RESPOP_AV","popolazione residente","2021","2021",1757,,
"046025","Pieve Fosciana","RESPOP_AV","popolazione residente","2021","2021",2263,,
"010043","Pieve Ligure","RESPOP_AV","popolazione residente","2021","2021",2429,,
"018114","Pieve Porto Morone","RESPOP_AV","popolazione residente","2021","2021",2568,,
"019075","Pieve San Giacomo","RESPOP_AV","popolazione residente","2021","2021",1585,,
"051030","Pieve Santo Stefano","RESPOP_AV","popolazione residente","2021","2021",2994,,
"022142","Pieve Tesino","RESPOP_AV","popolazione residente","2021","2021",652,,
"043038","Pieve Torina","RESPOP_AV","popolazione residente","2021","2021",1268,,
"103054","Pieve Vergonte","RESPOP_AV","popolazione residente","2021","2021",2453,,
"036031","Pievepelago","RESPOP_AV","popolazione residente","2021","2021",2142,,
"060053","Piglio","RESPOP_AV","popolazione residente","2021","2021",4382,,
"008043","Pigna","RESPOP_AV","popolazione residente","2021","2021",763,,
"060054","Pignataro Interamna","RESPOP_AV","popolazione residente","2021","2021",2447,,
"061060","Pignataro Maggiore","RESPOP_AV","popolazione residente","2021","2021",5761,,
"076062","Pignola","RESPOP_AV","popolazione residente","2021","2021",6783,,
"011021","Pignone","RESPOP_AV","popolazione residente","2021","2021",519,,
"013184","Pigra","RESPOP_AV","popolazione residente","2021","2021",248,,
"002096","Pila","RESPOP_AV","popolazione residente","2021","2021",144,,
"063054","Pimonte","RESPOP_AV","popolazione residente","2021","2021",5868,,
"018115","Pinarolo Po","RESPOP_AV","popolazione residente","2021","2021",1688,,
"001190","Pinasca","RESPOP_AV","popolazione residente","2021","2021",2853,,
"029036","Pincara","RESPOP_AV","popolazione residente","2021","2021",1095,,
"001191","Pinerolo","RESPOP_AV","popolazione residente","2021","2021",35440,,
"067035","Pineto","RESPOP_AV","popolazione residente","2021","2021",14538,,
"005085","Pino d'Asti","RESPOP_AV","popolazione residente","2021","2021",205,,
"001192","Pino Torinese","RESPOP_AV","popolazione residente","2021","2021",8333,,
"093030","Pinzano al Tagliamento","RESPOP_AV","popolazione residente","2021","2021",1498,,
"022143","Pinzolo","RESPOP_AV","popolazione residente","2021","2021",3061,,
"041049","Piobbico","RESPOP_AV","popolazione residente","2021","2021",1798,,
"004168","Piobesi d'Alba","RESPOP_AV","popolazione residente","2021","2021",1403,,
"001193","Piobesi Torinese","RESPOP_AV","popolazione residente","2021","2021",3818,,
"002097","Piode","RESPOP_AV","popolazione residente","2021","2021",188,,
"015175","Pioltello","RESPOP_AV","popolazione residente","2021","2021",36202,,
"049012","Piombino","RESPOP_AV","popolazione residente","2021","2021",32304,,
"028064","Piombino Dese","RESPOP_AV","popolazione residente","2021","2021",9480,,
